0	11	7	0.636668	1
0	11	6	0.687367	1
0	10	7	0.787717	1
0	9	7	0.76787	1
0	8	7	0.787206	1
0	8	6	0.754276	1
0	10	5	0.736366	1
0	9	6	0.728041	1
0	11	5	0.778305	1
0	9	5	0.788667	1
0	11	4	0.759438	1
0	8	5	0.769831	1
0	10	4	0.784842	1
0	8	4	0.806604	1
0	10	3	0.707948	0
0	9	4	0.707081	1
0	11	3	0.766949	1
0	9	3	0.766583	1
0	11	2	0.79261	1
0	8	3	0.804212	1
0	10	2	0.759978	1
0	8	2	0.775741	1
0	10	1	0.77745	1
0	9	2	0.822858	1
0	8	1	0.953238	1
0	8	0	0.729743	1
0	9	1	0.778904	1
0	9	0	0.685671	1
0	10	0	0.815629	1
0	11	1	0.78712	1
0	11	0	0.680042	1
0	3	15	0	0
0	3	14	0.962233	1
0	2	15	0.744776	1
0	1	15	0.820366	1
0	1	14	1	1
0	0	15	0.988464	1
0	0	14	0.806781	1
0	1	13	0.823373	1
0	2	14	0.879598	1
0	0	13	0.827342	1
0	2	13	0.897815	1
0	0	12	0.855508	1
0	3	13	0.858197	1
0	1	12	0.832396	1
0	3	12	0.849682	1
0	1	11	0.918331	1
0	2	12	0.825685	1
0	0	11	0.733656	1
0	2	11	0.8049	1
0	0	10	0.725496	1
0	3	11	0	0
0	1	10	0.857937	1
0	3	10	0.837267	1
0	1	9	0.802126	1
0	2	10	0.913839	1
0	0	9	0.747589	1
0	0	15	0.988464	1
0	1	8	0.841832	1
0	2	8	0.746288	1
0	3	9	0.830372	1
0	3	8	0.785239	1
0	2	9	0.809929	1
0	5	9	0.80268	1
0	4	8	0.963147	1
0	4	9	0.966279	1
0	5	8	0.775651	1
0	6	8	0.897438	1
0	7	8	0	0
0	7	9	0.8059	1
0	5	10	0.759264	1
0	6	9	0.845546	1
0	4	10	0.826209	1
0	6	10	0.805306	1
0	4	11	0.844485	1
0	7	10	0.798494	1
0	5	11	0.818776	1
0	7	11	0.795907	1
0	5	12	0.965127	1
0	6	11	0.858074	1
0	4	12	0.832032	1
0	6	12	0.862912	1
0	4	13	0.753638	1
0	7	12	0.890098	1
0	5	13	0.904717	1
0	7	13	0.850646	1
0	5	14	0.850801	1
0	6	13	0.834299	1
0	7	14	0.878443	1
0	7	15	0.791575	1
0	6	14	0.140639	0
0	6	15	0.686103	1
0	5	15	0.765819	1
0	4	14	0.787734	1
0	4	15	0.806048	1
0	11	15	0	0
0	11	14	1	0
0	10	15	0.758798	0
0	9	15	0.74049	0
0	9	14	0.763381	0
0	8	15	1	0
0	8	14	0.822563	0
0	9	13	0.824938	0
0	10	14	0.83011	0
0	8	13	0.839698	0
0	10	13	0.816094	0
0	8	12	0.781485	0
0	11	13	0.911736	0
0	9	12	0.803264	0
0	11	12	0.808983	0
0	9	11	0.817618	0
0	10	12	0.803861	0
0	8	11	0.809305	0
0	10	11	0.811074	0
0	8	10	0.809066	0
0	11	11	0.789544	0
0	9	10	0.802844	0
0	11	10	0.813383	0
0	9	9	0.81332	0
0	10	10	0.836539	0
0	8	9	0.874	0
0	8	15	1	0
0	9	8	0.790828	0
0	10	8	0.819423	0
0	11	9	0.819703	0
0	11	8	0.795687	0
0	10	9	0.794872	0
0	13	9	0.77337	1
0	12	8	0.799284	1
0	12	9	0.826773	1
0	13	8	0.787137	1
0	14	8	0.799411	1
0	15	8	0.822696	1
0	15	9	0.782868	1
0	13	10	0.800466	1
0	14	9	0.759035	1
0	12	10	0.830708	1
0	14	10	0.83304	1
0	12	11	0.81076	1
0	15	10	0.794271	1
0	13	11	0.765505	1
0	15	11	0.806863	1
0	13	12	0.837326	1
0	14	11	0.820876	1
0	12	12	0.798178	1
0	14	12	0.801951	1
0	12	13	0.812329	1
0	15	12	0.784133	1
0	13	13	0.794848	1
0	15	13	0.837366	1
0	13	14	0.757075	1
0	14	13	0.822446	1
0	15	14	0.815511	1
0	15	15	0.769907	1
0	14	14	0.81876	1
0	14	15	0.798398	1
0	13	15	0.789255	1
0	12	14	0.810663	1
0	12	15	0.718509	1
0	20	0	0.711056	1
0	20	1	0.741717	1
0	21	0	0.738138	1
0	22	0	0.763619	1
0	22	1	0	0
0	23	0	1	1
0	23	1	0.835153	1
0	22	2	0.759448	1
0	21	1	0.785671	1
0	23	2	0.766297	1
0	21	2	0.974035	1
0	23	3	0.752476	1
0	20	2	0.822634	1
0	22	3	0.703496	1
0	20	3	0.721514	1
0	22	4	0.787595	1
0	21	3	0.774734	1
0	23	4	0.771245	1
0	21	4	0.743036	1
0	23	5	0.810835	1
0	20	4	0.768491	1
0	22	5	0.605615	1
0	20	5	0.775161	1
0	22	6	0.738334	1
0	21	5	0.798926	1
0	23	6	0.763072	1
0	23	0	1	1
0	22	7	0.781906	1
0	21	7	0.791362	1
0	20	6	0.772406	1
0	20	7	0.819993	1
0	21	6	0.77461	1
0	18	6	0.77985	1
0	19	7	0.766703	1
0	19	6	0.749483	1
0	18	7	0.787844	1
0	17	7	0.771099	1
0	16	7	0.891613	1
0	16	6	0.773125	1
0	18	5	0.791538	1
0	17	6	0.778642	1
0	19	5	0.773202	1
0	17	5	0.738661	1
0	19	4	0.834915	1
0	16	5	0.762017	1
0	18	4	0.794783	1
0	16	4	0.794918	1
0	18	3	0.834589	1
0	17	4	0.728343	1
0	19	3	0.795211	1
0	17	3	0.782086	1
0	19	2	0.804826	1
0	16	3	0.777949	1
0	18	2	0.793767	1
0	16	2	0.834477	1
0	18	1	0.909035	1
0	17	2	0.803481	1
0	16	1	0.78225	1
0	16	0	0.762398	1
0	17	1	0.801234	1
0	17	0	0.724639	1
0	18	0	0.764228	1
0	19	1	0.770865	1
0	19	0	0.731396	1
0	28	0	0.729184	0
0	28	1	0.818221	1
0	29	0	0.601056	1
0	30	0	0.761059	1
0	30	1	0.842233	1
0	31	0	1	0
0	31	1	0.795524	1
0	30	2	0.816641	1
0	29	1	0.0227671	0
0	31	2	0.754093	1
0	29	2	0.775925	1
0	31	3	0.7589	1
0	28	2	0.810095	1
0	30	3	0.863274	1
0	28	3	0.779286	1
0	30	4	0.809494	1
0	29	3	0.82842	1
0	31	4	0.789701	1
0	29	4	0.806354	1
0	31	5	0.69705	1
0	28	4	0.829904	1
0	30	5	0.836517	1
0	28	5	0.798632	1
0	30	6	0.818632	1
0	29	5	0.810026	1
0	31	6	0.819352	1
0	31	0	1	1
0	30	7	0	0
0	29	7	0.824933	1
0	28	6	0.831283	1
0	28	7	0.797911	1
0	29	6	0.662756	1
0	26	6	0.790601	1
0	27	7	0.777104	1
0	27	6	0.683819	1
0	26	7	0.781755	1
0	25	7	0.751372	1
0	24	7	0.760769	1
0	24	6	0.748479	1
0	26	5	0.768765	1
0	25	6	0.812265	1
0	27	5	0.781739	1
0	25	5	0.704214	1
0	27	4	0.805152	1
0	24	5	0.750709	1
0	26	4	0.849074	1
0	24	4	0.847396	1
0	26	3	0.803739	1
0	25	4	0.795172	1
0	27	3	0.790203	1
0	25	3	0.804005	1
0	27	2	0.793969	1
0	24	3	0.789926	1
0	26	2	0.819444	1
0	24	2	0.76373	1
0	26	1	0.821898	1
0	25	2	0.808478	1
0	24	1	0.794187	1
0	24	0	0.745974	1
0	25	1	0.780147	1
0	25	0	0.793381	1
0	26	0	0.733467	1
0	27	1	0.843633	1
0	27	0	0.713709	1
0	19	15	0.734773	1
0	19	14	0.791695	1
0	18	15	0.764348	1
0	17	15	0.753899	1
0	17	14	0.816377	0
0	16	15	1	1
0	16	14	0.827443	1
0	17	13	0.827051	1
0	18	14	0.792066	0
0	16	13	0.846506	1
0	18	13	0.85003	1
0	16	12	0.822139	1
0	19	13	0.846052	1
0	17	12	0.844396	1
0	19	12	0.813485	1
0	17	11	0.82246	1
0	18	12	0.819655	1
0	16	11	0.829948	1
0	18	11	0.826851	0
0	16	10	0.75941	1
0	19	11	0.856003	0
0	17	10	0	0
0	19	10	0.785417	1
0	17	9	0.779407	1
0	18	10	0.808821	1
0	16	9	0.797642	1
0	16	15	1	1
0	17	8	0.749524	1
0	18	8	0.768847	1
0	19	9	0.792132	1
0	19	8	0.807602	1
0	18	9	0.795798	1
0	21	9	0.720382	1
0	20	8	0.794847	1
0	20	9	0.753769	1
0	21	8	0.782613	1
0	22	8	0.746273	1
0	23	8	0.77465	1
0	23	9	0.779124	1
0	21	10	0.766397	1
0	22	9	0.764051	0
0	20	10	0.874054	0
0	22	10	0.662349	1
0	20	11	0.79492	0
0	23	10	0.824385	1
0	21	11	0.753904	1
0	23	11	0.772947	1
0	21	12	0.758606	1
0	22	11	0.765756	1
0	20	12	0.797818	1
0	22	12	0.792951	0
0	20	13	0.796214	1
0	23	12	0.781014	1
0	21	13	0.815335	1
0	23	13	0.825443	1
0	21	14	0.796057	1
0	22	13	0.808019	1
0	23	14	0.788586	1
0	23	15	0.771282	1
0	22	14	0.811	1
0	22	15	0.752888	1
0	21	15	0.803306	0
0	20	14	0.803369	1
0	20	15	0.749097	1
0	27	15	0.768767	1
0	27	14	0.762912	1
0	26	15	0.790378	1
0	25	15	0.756523	1
0	25	14	0.820763	0
0	24	15	1	1
0	24	14	0.815261	1
0	25	13	0.812201	1
0	26	14	0.800725	1
0	24	13	0.777851	1
0	26	13	0.782404	1
0	24	12	0.829779	1
0	27	13	0.742497	1
0	25	12	0.828295	1
0	27	12	0.791534	1
0	25	11	0.801877	1
0	26	12	0.789	1
0	24	11	0.778236	1
0	26	11	0.795896	1
0	24	10	0.842254	1
0	27	11	0.91055	1
0	25	10	0.78535	1
0	27	10	0.783023	1
0	25	9	0.746658	1
0	26	10	0.751751	1
0	24	9	0.784419	1
0	24	15	1	1
0	25	8	0.820848	1
0	26	8	0.777438	1
0	27	9	0.767158	1
0	27	8	0.884394	1
0	26	9	0.778146	1
0	29	9	0.80591	1
0	28	8	0.754722	1
0	28	9	0.723448	0
0	29	8	0.832465	1
0	30	8	0.808473	1
0	31	8	0.76548	0
0	31	9	0.827462	1
0	29	10	0.804648	1
0	30	9	0.0190715	0
0	28	10	0.748081	1
0	30	10	0.791639	1
0	28	11	0.770323	1
0	31	10	0.71865	1
0	29	11	0.773546	1
0	31	11	0.691809	1
0	29	12	0.792802	1
0	30	11	0.855715	1
0	28	12	0.803854	1
0	30	12	0.7641	1
0	28	13	0.945044	1
0	31	12	0.80042	1
0	29	13	0.816659	1
0	31	13	0.74361	1
0	29	14	0.774174	1
0	30	13	0.798082	1
0	31	14	0.711075	1
0	31	15	0.697331	1
0	30	14	0.844991	1
0	30	15	0.816648	1
0	29	15	0.861747	1
0	28	14	0.761938	0
0	28	15	0.687594	1
1	4	15	0.455627	1
1	4	14	0.850437	1
1	5	15	0.843969	1
1	6	15	0.780328	1
1	6	14	0.950848	1
1	7	15	1	1
1	7	14	0.866515	1
1	6	13	0.892029	1
1	5	14	0.842953	1
1	7	13	0.867131	1
1	5	13	0.830552	1
1	7	12	0.0172737	0
1	4	13	0	0
1	6	12	0.0122934	0
1	4	12	0.940856	1
1	6	11	0.0162959	0
1	5	12	0.922624	1
1	7	11	0.841475	1
1	5	11	0.842003	1
1	7	10	0.812821	1
1	4	11	0.793098	1
1	6	10	0.89076	1
1	4	10	0.875947	1
1	6	9	0.810437	1
1	5	10	0.851559	1
1	7	9	0.797343	1
1	7	15	1	1
1	6	8	0.807909	1
1	5	8	0.831675	1
1	4	9	0.963737	1
1	4	8	0.800487	1
1	5	9	0.818618	1
1	2	9	0.802722	1
1	3	8	0.786158	1
1	3	9	0.875982	1
1	2	8	0.752705	1
1	1	8	0.849175	1
1	0	8	0.716721	1
1	0	9	0.0138767	0
1	2	10	0.746518	1
1	1	9	0.874243	1
1	3	10	0.763461	1
1	1	10	0.840673	1
1	3	11	0.870213	1
1	0	10	0.728165	1
1	2	11	0.807073	1
1	0	11	0.716687	1
1	2	12	0.874993	1
1	1	11	0.793287	1
1	3	12	0.878983	1
1	1	12	0.846385	1
1	3	13	0.898981	1
1	0	12	0.783602	1
1	2	13	0.818264	1
1	0	13	0.740067	1
1	2	14	0.834353	1
1	1	13	0.827586	1
1	0	14	0.772213	1
1	0	15	0.674501	1
1	1	14	0.776037	1
1	1	15	0.775218	1
1	2	15	0.77344	0
1	3	14	0.815064	1
1	3	15	0.700912	1
1	12	15	0	0
1	12	14	0.134534	0
1	13	15	0.200645	0
1	14	15	0.362412	0
1	14	14	0.258495	0
1	15	15	0.270969	0
1	15	14	0.18797	0
1	14	13	0.289841	0
1	13	14	0.207165	0
1	15	13	0.0876048	0
1	13	13	0.203687	0
1	15	12	0.281591	0
1	12	13	0.0164184	0
1	14	12	0.129487	0
1	12	12	0.151257	0
1	14	11	0.255285	0
1	13	12	0.24847	0
1	15	11	0.108431	0
1	13	11	0.177734	0
1	15	10	0.268761	0
1	12	11	0.249601	0
1	14	10	0.125255	0
1	12	10	0.173403	0
1	14	9	0.212476	0
1	13	10	0.187068	0
1	15	9	0.0926225	0
1	15	15	0.270969	0
1	14	8	0.307287	0
1	13	8	0.215209	0
1	12	9	0.236328	0
1	12	8	0.206205	0
1	13	9	0.256463	0
1	10	9	0.203389	0
1	11	8	0.0733878	0
1	11	9	0.172923	0
1	10	8	0.154628	0
1	9	8	0.253901	0
1	8	8	0.309155	0
1	8	9	0.191053	0
1	10	10	0.270079	0
1	9	9	0.234439	0
1	11	10	0.149451	0
1	9	10	0.204817	0
1	11	11	0.297552	0
1	8	10	0.246798	0
1	10	11	0.257508	0
1	8	11	0.197411	0
1	10	12	0.236694	0
1	9	11	0.24859	0
1	11	12	0.0983378	0
1	9	12	0.209508	0
1	11	13	0.219176	0
1	8	12	0.275904	0
1	10	13	0.151411	0
1	8	13	0.189459	0
1	10	14	0.238274	0
1	9	13	0.245505	0
1	8	14	0.139929	0
1	8	15	0.219022	0
1	9	14	0.325697	0
1	9	15	0.190254	0
1	10	15	0.442352	0
1	11	14	0.289839	0
1	11	15	1	0
1	3	0	0.8618	0
1	3	1	0.824801	1
1	2	0	0.773939	1
1	1	0	0.790167	1
1	1	1	0.873056	1
1	0	0	0.936733	1
1	0	1	0.798945	1
1	1	2	0.921107	1
1	2	1	0.879674	1
1	0	2	0.824087	1
1	2	2	0.91625	1
1	0	3	0.791345	1
1	3	2	0.93794	1
1	1	3	0.883848	1
1	3	3	0.879318	1
1	1	4	0.904398	1
1	2	3	0.893748	1
1	0	4	0.790501	1
1	2	4	0.880331	1
1	0	5	0.785402	1
1	3	4	0.788761	1
1	1	5	0.82599	1
1	3	5	0.724662	1
1	1	6	0.855146	1
1	2	5	0.860311	1
1	0	6	0.758924	1
1	0	0	0.936733	1
1	1	7	0.882948	1
1	2	7	0.868751	1
1	3	6	0.782073	1
1	3	7	0.774916	1
1	2	6	0.782039	0
1	5	6	0.741133	1
1	4	7	0.799731	1
1	4	6	0.794031	1
1	5	7	0.835529	1
1	6	7	0.785893	1
1	7	7	0.879514	1
1	7	6	0.780168	1
1	5	5	0.798329	1
1	6	6	0.831601	1
1	4	5	0.798866	1
1	6	5	0.793263	1
1	4	4	0.79766	1
1	7	5	0.851426	1
1	5	4	0.84676	1
1	7	4	0.907386	1
1	5	3	0.800642	1
1	6	4	0.841412	1
1	4	3	0.849304	1
1	6	3	0.840475	1
1	4	2	0.897257	1
1	7	3	0.794548	1
1	5	2	0.797772	1
1	7	2	0.807094	1
1	5	1	0.885034	1
1	6	2	0.806427	1
1	7	1	0	0
1	7	0	0.782055	1
1	6	1	0.767467	1
1	6	0	0.8035	1
1	5	0	0.695522	1
1	4	1	0.812965	1
1	4	0	0.795413	1
1	11	0	0.635255	1
1	11	1	0.691731	1
1	10	0	0	0
1	9	0	0.187319	1
1	9	1	0.685944	1
1	8	0	1	1
1	8	1	0.743179	1
1	9	2	0.737257	1
1	10	1	0.702697	1
1	8	2	0.749632	1
1	10	2	0.737321	1
1	8	3	0.344219	1
1	11	2	0.764799	1
1	9	3	0.808053	1
1	11	3	0.752447	1
1	9	4	0.854097	1
1	10	3	0.805123	1
1	8	4	0.712043	1
1	10	4	0.800823	1
1	8	5	0.801007	1
1	11	4	0.823726	1
1	9	5	0.81447	1
1	11	5	0.668202	0
1	9	6	0.810456	1
1	10	5	0	1
1	8	6	0.748433	1
1	8	0	1	1
1	9	7	0.396948	1
1	10	7	0.547893	1
1	11	6	0.753082	1
1	11	7	0.7538	1
1	10	6	0.780322	1
1	13	6	0.773516	1
1	12	7	0.806808	1
1	12	6	0.735835	1
1	13	7	0.6067	1
1	14	7	0.793811	1
1	15	7	0.718764	1
1	15	6	0.77946	1
1	13	5	0.725879	1
1	14	6	0.832654	1
1	12	5	0.826014	1
1	14	5	0.816387	1
1	12	4	0.81273	1
1	15	5	0.795044	1
1	13	4	0.838779	1
1	15	4	0.762616	1
1	13	3	0.828896	1
1	14	4	0.825077	1
1	12	3	0.708171	1
1	14	3	0.825308	1
1	12	2	0.782887	1
1	15	3	0.781768	1
1	13	2	0.817031	1
1	15	2	0.752975	1
1	13	1	0.764027	1
1	14	2	0.769149	1
1	15	1	0.66761	1
1	15	0	0.225508	0
1	14	1	0.393013	1
1	14	0	0.591454	1
1	13	0	0.135227	1
1	12	1	0	0
1	12	0	0.566311	1
1	20	15	0	0
1	20	14	0.796713	1
1	21	15	0.792216	1
1	22	15	0.768316	1
1	22	14	0.773615	1
1	23	15	1	1
1	23	14	0.781845	1
1	22	13	0.775516	1
1	21	14	0.760874	1
1	23	13	0.814273	1
1	21	13	0.740887	1
1	23	12	0.757375	1
1	20	13	0.766437	1
1	22	12	0.712166	1
1	20	12	0.817286	1
1	22	11	0.779069	1
1	21	12	0.768429	1
1	23	11	0.731321	1
1	21	11	0.735795	1
1	23	10	0.737549	1
1	20	11	0.784533	1
1	22	10	0.725355	1
1	20	10	0.812752	1
1	22	9	0.760184	1
1	21	10	0.737136	1
1	23	9	0.816436	1
1	23	15	1	1
1	22	8	0.758531	1
1	21	8	0.720026	1
1	20	9	0.778572	1
1	20	8	0.730905	1
1	21	9	0.744423	1
1	18	9	0.781711	1
1	19	8	0.731894	1
1	19	9	0.768893	1
1	18	8	0.752591	1
1	17	8	0.761173	1
1	16	8	0.818275	1
1	16	9	0.748388	1
1	18	10	0.782579	1
1	17	9	0.770659	1
1	19	10	0.737831	1
1	17	10	0.721815	1
1	19	11	0.754779	1
1	16	10	0.834231	1
1	18	11	0.744231	1
1	16	11	0.633015	1
1	18	12	0.798258	1
1	17	11	0.76177	1
1	19	12	0.76185	1
1	17	12	0.77318	1
1	19	13	0.795723	1
1	16	12	0.78836	1
1	18	13	0.761127	1
1	16	13	0.768824	1
1	18	14	0.754904	1
1	17	13	0.768694	1
1	16	14	0.796798	1
1	16	15	0.757309	1
1	17	14	0.843093	1
1	17	15	0	0
1	18	15	0.712299	1
1	19	14	0.752305	1
1	19	15	0.684482	1
1	28	15	0.797402	1
1	28	14	0.80592	1
1	29	15	0.773049	1
1	30	15	0.73806	1
1	30	14	0.829764	1
1	31	15	1	1
1	31	14	0.744187	1
1	30	13	0.902894	1
1	29	14	0.781258	1
1	31	13	0.778824	1
1	29	13	0.814243	1
1	31	12	0.825618	1
1	28	13	0.851086	1
1	30	12	0.833438	1
1	28	12	0.896698	1
1	30	11	0.849984	1
1	29	12	0.915102	1
1	31	11	0.743382	1
1	29	11	0.857796	1
1	31	10	0.784185	1
1	28	11	0.854199	1
1	30	10	0.815661	1
1	28	10	0.799745	1
1	30	9	0.76838	1
1	29	10	0.798919	1
1	31	9	0.797515	1
1	31	15	1	1
1	30	8	0.807107	1
1	29	8	0.822717	1
1	28	9	0.798692	1
1	28	8	0.825647	1
1	29	9	0.794305	1
1	26	9	0.74618	1
1	27	8	0.795675	1
1	27	9	0.808811	1
1	26	8	0.849448	1
1	25	8	0.805847	1
1	24	8	0.816508	1
1	24	9	0.769181	1
1	26	10	0.856982	1
1	25	9	0.787566	1
1	27	10	0.796298	1
1	25	10	0.804212	1
1	27	11	0.763406	1
1	24	10	0.806826	1
1	26	11	0.795567	1
1	24	11	0.816089	1
1	26	12	0.84363	1
1	25	11	0.841477	1
1	27	12	0.872913	1
1	25	12	0.825215	1
1	27	13	0.81034	1
1	24	12	0.790531	1
1	26	13	0.806751	1
1	24	13	0.820303	1
1	26	14	0.788801	1
1	25	13	0.816768	1
1	24	14	0.811297	1
1	24	15	0.745554	1
1	25	14	0.777724	1
1	25	15	0	0
1	26	15	0.764952	1
1	27	14	0.789118	1
1	27	15	0.766532	1
1	19	0	0.873238	0
1	19	1	0.882316	0
1	18	0	0.827572	0
1	17	0	0.832029	0
1	17	1	0.872835	0
1	16	0	1	0
1	16	1	0.792612	0
1	17	2	0.932386	0
1	18	1	0.938981	0
1	16	2	0.878681	0
1	18	2	0.849087	0
1	16	3	0.891657	0
1	19	2	0.912447	0
1	17	3	1	0
1	19	3	0.858075	0
1	17	4	0.858161	0
1	18	3	0.819393	0
1	16	4	0.883185	0
1	18	4	0.854718	0
1	16	5	0.888503	0
1	19	4	0.889114	0
1	17	5	0.881291	0
1	19	5	0.919576	0
1	17	6	0.86752	0
1	18	5	0.941964	0
1	16	6	0.866889	0
1	16	0	1	0
1	17	7	0.852676	0
1	18	7	0.896857	0
1	19	6	0.797148	0
1	19	7	0.784062	0
1	18	6	0.841354	0
1	21	6	0.89738	1
1	20	7	0.792709	1
1	20	6	0.682354	1
1	21	7	0.80555	1
1	22	7	0.829788	1
1	23	7	0.829414	1
1	23	6	0.733309	1
1	21	5	0.818119	1
1	22	6	0.77459	1
1	20	5	0.832188	1
1	22	5	0.902811	1
1	20	4	0.785386	1
1	23	5	0.831196	1
1	21	4	0.825304	1
1	23	4	0.806629	1
1	21	3	0.885905	1
1	22	4	0.835316	1
1	20	3	0.816318	1
1	22	3	0.895919	1
1	20	2	0.80194	1
1	23	3	0.820003	1
1	21	2	0.86167	1
1	23	2	0.8905	1
1	21	1	0.810094	1
1	22	2	0.841619	1
1	23	1	0.824813	1
1	23	0	0.779322	1
1	22	1	0.837083	1
1	22	0	0.774761	1
1	21	0	0.797912	1
1	20	1	0.80656	1
1	20	0	0.798427	1
1	27	0	0.716953	1
1	27	1	0.753668	1
1	26	0	0.712499	1
1	25	0	0.678046	1
1	25	1	0.742559	1
1	24	0	1	1
1	24	1	0.883971	1
1	25	2	0.784767	1
1	26	1	0.894879	1
1	24	2	0.755794	1
1	26	2	0.842292	1
1	24	3	0.724954	1
1	27	2	0.791226	1
1	25	3	0.882749	1
1	27	3	0.759602	1
1	25	4	0.721809	1
1	26	3	0.814286	1
1	24	4	0.768245	1
1	26	4	0.768027	1
1	24	5	0.751469	1
1	27	4	0.735454	1
1	25	5	0.774659	1
1	27	5	0.797705	1
1	25	6	0.757034	1
1	26	5	0.75814	1
1	24	6	0.794722	1
1	24	0	1	1
1	25	7	0.725584	1
1	26	7	0.750233	1
1	27	6	0.862612	1
1	27	7	0.792425	1
1	26	6	0.766285	1
1	29	6	0.683061	1
1	28	7	0.75771	1
1	28	6	0.764006	1
1	29	7	0.618507	1
1	30	7	0.777361	1
1	31	7	0.810323	1
1	31	6	0.672043	1
1	29	5	0.804818	1
1	30	6	0.746632	1
1	28	5	0.714218	1
1	30	5	0.772461	1
1	28	4	0.797178	1
1	31	5	0.684679	1
1	29	4	0.744617	1
1	31	4	0.697833	1
1	29	3	0.748552	1
1	30	4	0.756287	1
1	28	3	0.743075	1
1	30	3	0.803068	1
1	28	2	0.807422	1
1	31	3	0.728307	1
1	29	2	0.763446	1
1	31	2	0.774168	1
1	29	1	0.836704	1
1	30	2	0.787475	1
1	31	1	0.767151	1
1	31	0	0.655141	1
1	30	1	0.845865	1
1	30	0	0.737445	1
1	29	0	0.796578	1
1	28	1	0.837331	1
1	28	0	0.00103067	1
